ProjectName,ProjectKey,ProjectID,upStreamItemID,upStreamItemName,upStreamItemStatusName,upStreamItemTypeID,upStreamItemTypeName,upStreamItemCompletedOrNot,upStreamItemLevelName,upStreamItemItemRelease,upStreamReleaseName,upStreamItemTags,upStreamItemTestCaseStatus,upStreamItemPriorityCode,upStreamItemPriorityName,upStreamItemJiraStatus,upStreamItemCreateDate,upStreamItemCreatedByName,upStreamItemCreatedByID,upStreamItemModifiedDate,upStreamItemModifiedByName,upStreamItemModifiedByID,upStreamItemDescription,GroupName,ItemID,ItemName,StatusName,ItemTypeID,ItemTypeName,CompletedOrNot,LevelName,ItemRelease,ItemReleaseName,Tags,JiraStatus,TestCaseStatus,PriorityCode,PriorityName,createdDate,CreatedByName,CreatedByID,ModifiedDate,ModifiedByName,ModifiedByID,ItemDescription,downStreamItemID,downStreamItemName,downStreamStatusName,downStreamItemTypeID,downStreamItemTypeName,downStreamCompletedOrNot,downStreamLevelName,downStreamItemRelease,downStreamItemReleaseName,downStreamItemTags,downStreamItemTestCaseStatus,downStreamItemPriorityCode,downStreamItemPriorityName,downStreamItemJiraStatus,downStreamItemCreateDate,downStreamItemCreatedByName,downStreamItemCreatedByID,downStreamItemModifiedDate,downStreamItemModifiedByName,downStreamItemModifiedByID,downStreamItemDescription
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109670,12.2 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:38,Dallon Schofield,130,2025-10-22 19:54:38,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109671,12.2 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:38,Dallon Schofield,130,2025-10-22 19:54:38,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109673,12.3 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:38,Dallon Schofield,130,2025-10-22 19:54:38,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109674,12.3 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:38,Dallon Schofield,130,2025-10-22 19:54:38,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109675,12.3 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:38,Dallon Schofield,130,2025-10-22 19:54:38,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109676,12.3 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:38,Dallon Schofield,130,2025-10-22 19:54:38,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109678,12.4 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:38,Dallon Schofield,130,2025-10-22 19:54:38,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109679,12.4 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:38,Dallon Schofield,130,2025-10-22 19:54:38,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109680,12.4 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:38,Dallon Schofield,130,2025-10-22 19:54:38,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109681,12.4 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:39,Dallon Schofield,130,2025-10-22 19:54:39,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109683,12.5 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:39,Dallon Schofield,130,2025-10-22 19:54:39,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109684,12.5 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:39,Dallon Schofield,130,2025-10-22 19:54:39,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109685,12.5 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:39,Dallon Schofield,130,2025-10-22 19:54:39,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109686,12.5 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:39,Dallon Schofield,130,2025-10-22 19:54:39,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109688,12.6 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:39,Dallon Schofield,130,2025-10-22 19:54:39,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109689,12.6 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:39,Dallon Schofield,130,2025-10-22 19:54:39,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109690,12.6 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:39,Dallon Schofield,130,2025-10-22 19:54:39,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109691,12.6 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:39,Dallon Schofield,130,2025-10-22 19:54:39,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109694,13.1 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:39,Dallon Schofield,130,2025-10-22 19:54:39,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109695,13.1 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:40,Dallon Schofield,130,2025-10-22 19:54:40,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109696,13.1 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:40,Dallon Schofield,130,2025-10-22 19:54:40,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109697,13.1 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:40,Dallon Schofield,130,2025-10-22 19:54:40,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109699,13.2 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:40,Dallon Schofield,130,2025-10-22 19:54:40,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109700,13.2 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:40,Dallon Schofield,130,2025-10-22 19:54:40,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109701,13.2 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:40,Dallon Schofield,130,2025-10-22 19:54:40,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109702,13.2 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:40,Dallon Schofield,130,2025-10-22 19:54:40,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109704,13.3 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:40,Dallon Schofield,130,2025-10-22 19:54:40,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109705,13.3 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:40,Dallon Schofield,130,2025-10-22 19:54:40,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109706,13.3 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:40,Dallon Schofield,130,2025-10-22 19:54:40,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109707,13.3 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:40,Dallon Schofield,130,2025-10-22 19:54:40,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109709,13.4 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:41,Dallon Schofield,130,2025-10-22 19:54:41,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109710,13.4 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:41,Dallon Schofield,130,2025-10-22 19:54:41,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109711,13.4 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:41,Dallon Schofield,130,2025-10-22 19:54:41,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109712,13.4 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:41,Dallon Schofield,130,2025-10-22 19:54:41,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109715,14.1 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:41,Dallon Schofield,130,2025-10-22 19:54:41,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109716,14.1 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:41,Dallon Schofield,130,2025-10-22 19:54:41,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109717,14.1 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:41,Dallon Schofield,130,2025-10-22 19:54:41,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109718,14.1 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:41,Dallon Schofield,130,2025-10-22 19:54:41,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109720,14.2 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:41,Dallon Schofield,130,2025-10-22 19:54:41,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109721,14.2 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:41,Dallon Schofield,130,2025-10-22 19:54:41,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109722,14.2 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:41,Dallon Schofield,130,2025-10-22 19:54:41,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109723,14.2 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:41,Dallon Schofield,130,2025-10-22 19:54:41,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109725,14.3 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:42,Dallon Schofield,130,2025-10-22 19:54:42,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109726,14.3 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:42,Dallon Schofield,130,2025-10-22 19:54:42,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109727,14.3 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:42,Dallon Schofield,130,2025-10-22 19:54:42,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109728,14.3 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:42,Dallon Schofield,130,2025-10-22 19:54:42,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109730,14.4 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:42,Dallon Schofield,130,2025-10-22 19:54:42,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109731,14.4 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:42,Dallon Schofield,130,2025-10-22 19:54:42,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109732,14.4 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:42,Dallon Schofield,130,2025-10-22 19:54:42,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109733,14.4 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:42,Dallon Schofield,130,2025-10-22 19:54:42,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109735,14.5 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:42,Dallon Schofield,130,2025-10-22 19:54:42,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109736,14.5 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:42,Dallon Schofield,130,2025-10-22 19:54:42,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109737,14.5 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:42,Dallon Schofield,130,2025-10-22 19:54:42,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109738,14.5 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:42,Dallon Schofield,130,2025-10-22 19:54:42,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109740,14.6 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:43,Dallon Schofield,130,2025-10-22 19:54:43,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109741,14.6 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:43,Dallon Schofield,130,2025-10-22 19:54:43,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109742,14.6 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:43,Dallon Schofield,130,2025-10-22 19:54:43,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109743,14.6 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:43,Dallon Schofield,130,2025-10-22 19:54:43,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109745,14.7 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:43,Dallon Schofield,130,2025-10-22 19:54:43,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109746,14.7 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:43,Dallon Schofield,130,2025-10-22 19:54:43,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109747,14.7 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:43,Dallon Schofield,130,2025-10-22 19:54:43,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109748,14.7 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:43,Dallon Schofield,130,2025-10-22 19:54:43,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109750,14.8 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:43,Dallon Schofield,130,2025-10-22 19:54:43,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109751,14.8 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:43,Dallon Schofield,130,2025-10-22 19:54:43,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109752,14.8 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:43,Dallon Schofield,130,2025-10-22 19:54:43,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109753,14.8 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:43,Dallon Schofield,130,2025-10-22 19:54:43,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109756,15.1 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:44,Dallon Schofield,130,2025-10-22 19:54:44,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109757,15.1 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:44,Dallon Schofield,130,2025-10-22 19:54:44,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109758,15.1 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:44,Dallon Schofield,130,2025-10-22 19:54:44,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109759,15.1 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:44,Dallon Schofield,130,2025-10-22 19:54:44,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109761,15.2 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:44,Dallon Schofield,130,2025-10-22 19:54:44,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109762,15.2 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:44,Dallon Schofield,130,2025-10-22 19:54:44,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109763,15.2 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:44,Dallon Schofield,130,2025-10-22 19:54:44,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109764,15.2 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:44,Dallon Schofield,130,2025-10-22 19:54:44,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
